name,date
Mário J. Silva,1509013223.94
Alexander V. Veidenbaum,1508966667.15
Antony Hosking,1509044751.53
Rajeev Kumar,1509024519.55
Michael J. O'Donnell,1508921791.90
Weiyi Meng,1508927453.21
Filippos Tzaferis,1509035724.30
Leopoldo E. Bertossi,1509032100.41
Bing Xue,1509027075.79
Alfred Krzywicki,1509044649.87
Joan Feigenbaum,1508968747.28
Duc A. Tran,1508934600.47
Paolo D'Arco,1509033451.31
Temuulen Sankey,1508954672.93
Bodhisatwa Mazumdar,1509016905.31
Merrick L. Furst,1508966032.88
Yubin Yang,1508880550.70
Alejandro Hevia,1509032983.88
Chandra Krintz,1509003390.52
Sriparna Saha 0001,1509021506.26
Moffat Mathews,1509029402.97
Graham Roberts,1509024319.45
Damla Turgut,1508915176.81
Janyce Wiebe,1508920726.14
Abhishek Jain 0002,1508925947.37
Maurice Pagnucco,1509117565.10
Simon W. Moore,1509030055.20
Venkatesh Prasad Ranganath,1508954616.11
Helmut Krcmar,1509033814.24
Martina A. Rau,1508701703.91
Yousef Saad,1508828542.02
Jie Zheng,1509035686.84
Margaret M. Burnett,1509121604.72
Wee Kheng Leow,1509019154.04
D. M. H. Walker,1508954313.20
Albrecht Jander,1508935846.81
Yongchuan Tang,1509033659.91
Jingwen Leng,1509017672.63
Reimo Palm,1509029485.82
Dinesh Babu Jayagopi,1509031904.23
Haseeb Bokhari,1509027770.88
Bhuvan Urgaonkar,1508830718.34
Ian Wassell,1509030634.90
Penny Rheingans,1508953855.18
Man Hon Wong,1509019284.58
Rajiv Misra,1509017005.25
Majdi Sawalha,1509023291.98
Mehmet Hadi Gunes,1508966311.42
Maksim Serbyn,1509027037.40
Ricardo Vilalta,1509003477.39
Ping Yang 0002,1508954525.97
Basima Elshqeirat,1509014059.12
Abdelkarim Erradi,1509021512.97
Roded Sharan,1508877614.44
Guillaume Hanrot,1509027885.01
Robert L. Drysdale III,1508954556.11
Kun Zhou,1509033311.57
David P. Dobkin,1509004895.21
Purushottam Kulkarni,1509016751.44
Wen Zhang 0002,1509028985.90
David J. Pearce,1509019709.79
Ali Shokoufandeh,1508954346.46
Marcus Dahlem,1509022133.17
Rahul Banerjee,1509014212.34
Casimir A. Kulikowski,1509001302.50
Matt W. Mutka,1508924780.69
Russell Miller,1508871749.65
Shinpei Kato,1509016571.96
Deuk Heo,1508966857.05
Shijia Gao,1509032007.58
Eva Marín-Tordera,1509020308.35
Anwar Haque,1509080288.99
Cynthia E. Irvine,1508954618.64
David C. Brown,1508876399.26
Bradley James Alexander,1509026972.08
Nikil D. Dutt,1508832409.57
Dennis Shasha,1508823312.36
Daniel P. Miranker,1509004254.81
Susanne E. Hambrusch,1508969045.25
Nelson L. Max,1508872496.20
Fawaz A. Al Zaghoul,1509021324.11
John V. Carlis,1508801097.00
Pedro López-García 0001,1509030639.89
Imad H. Elhajj,1509032999.48
Min Suk Kang,1509032071.75
James Clause,1509004235.81
Paolo Romano 0002,1509024846.04
Jean Vuillemin,1509029297.04
Sebastian Erdweg,1509029589.56
Dimitris N. Metaxas,1508827053.46
Dale Anthony Carnegie,1509033035.54
Yi-Jen Chiang,1508802766.99
Michael J. Feeley,1508896004.42
Amos J. Storkey,1508863058.13
Injong Rhee,1508966265.94
Søren Lauesen,1509027275.48
Hamed Pirsiavash,1508954207.54
Dan Ionescu,1509034056.40
Dafna Shahaf,1509077552.60
Bryan Pardo,1508868346.07
Reid Holmes,1508865412.56
Bogdan Simion,1508867170.79
Heiki-Jaan Kaalep,1509034126.80
Dipankar Sarkar,1509033672.56
Qiang Liu,1508938773.96
Asa Ben-Hur,1508929357.06
Binyu Zang,1509023960.41
Ron Kimmel,1508859307.03
Jeremy Johnson,1508914562.66
Karthik Pattabiraman,1508893603.85
Craig Caldwell,1508966087.40
Gregory J. E. Rawlins,1508911650.58
Michel A. Kinsy,1508941605.77
Du Q. Huynh,1509044667.46
Fernando A. Kuipers,1509021169.70
Alon Efrat,1508963354.31
Antonis M. Paschalis,1509020229.60
Philipp Woelfel,1509033923.86
Al Biles,1508954663.00
Yanzhen Zou,1509029449.96
Reza Ahmadi,1508968543.83
Matthew Johnston,1508917530.24
Ravi Janardan,1508966427.42
Brian D. O. Anderson,1509034120.23
Alexander Schliep,1508826380.16
Godmar Back,1508938291.82
Beth Plale,1508916558.30
Jianmin Li,1509027290.69
Richard J. Trefler,1509027495.59
Hansen Andrew Schwartz,1508999204.88
Somayyeh Koohi,1509029473.89
Carmela Troncoso,1509033342.87
Nitin Saxena,1509027042.89
Hongbo Yu,1509021881.44
Jonathan Bell 0001,1508954323.85
Kanta Matsuura,1509021451.49
Xihong Wu,1509016866.93
Johanna D. Moore,1508860419.89
Xiaoli Z. Fern,1508938638.17
Klaus Marius Hansen,1509026583.05
Shiqiang Yang,1509031648.78
Man-Tak Shing,1508954729.48
Marc Lelarge,1508875552.21
Kadri Muischnek,1509021974.96
James Rowland,1508966126.27
Silas Richelson,1508954554.59
Feifei Li 0001,1508826458.78
Claudio Gallicchio,1509027437.88
B. Srivathsan,1509028122.70
Dietmar Berwanger,1509022499.08
Dipanwita Roy Chowdhury,1509017639.94
Mainak Chatterjee,1508966378.79
B. V. Raghavendra Rao,1509021943.42
Hamid Bagheri,1508954593.46
Xiang-Yang Li,1508954566.16
Ling-Yu Duan,1509027576.24
Matthew K. Farrens,1508927365.87
Gabor C. Temes,1508930289.29
Olga G. Troyanskaya,1508696300.63
Zicheng Liao,1509035679.24
Luís Caldas de Oliveira,1509121856.74
Michael Pradel,1509024489.87
Bianca Schroeder,1508865310.82
Gregory Dudek,1509029526.73
Barbara M. Chapman,1508832224.97
Scott Brandt,1508954624.62
Rui Zhang 0003,1509033397.74
Steven B. Leeb,1508932759.41
Nick Faulkner,1509027203.94
Alfred O. Hero III,1508922577.39
Douglas R. Stinson,1508866741.66
Andréa W. Richa,1508934511.86
Prasad Jayanti,1508954506.22
Shamik Sengupta,1508919674.41
Joel H. Spencer,1508823116.52
Christian D. Newman,1508881036.08
David Clark,1509013344.82
Yannis Smaragdakis,1509023752.97
Richard Souvenir,1509002673.81
Quentin F. Stout,1508701382.76
Damien Vergnaud,1509019291.89
David Lo,1509027665.11
Michael J. Pazzani,1508933498.41
Allison Bishop,1509004855.89
Raju Halder,1509024072.54
Yici Cai,1509012900.77
Dan Pei,1509017350.85
Hasan Davulcu,1508933825.51
Chat Wacharamanotham,1509022261.27
Guy McCusker,1509035546.07
Loren G. Terveen,1508797033.92
Xiaolei Hou,1509026452.47
Przemyslaw Prusinkiewicz,1509023589.36
George Labahn,1508858661.52
Xin Cao,1509024918.87
Robert F. Kelly,1508821266.69
Shaun K. Kane,1508967361.21
Hiroshi Imai,1509117503.01
L. Sunil Chandran,1509013790.57
Cewu Lu,1509027094.15
Russell J. Bradford,1509034829.16
Klaus Kabitzsch,1509117508.92
Roeland Merks,1509030568.86
Jerzy W. Jaromczyk,1508954648.57
Michael L. Littman,1508915606.17
Marc Langheinrich,1509076159.31
John Black,1508915669.07
Kurt Jensen,1509031996.44
Marta M. Betcke,1509012997.05
Alessio Micheli,1509044784.68
Lisong Xu,1509003185.87
Jan Treur,1509029300.91
Yang Cai 0001,1509019474.00
Craig Putnam,1509121553.75
Ryohei Kanzaki,1509027250.63
Parag Singla,1509019107.66
Xi Chen 0001,1508954539.54
Weijun Chen,1509033923.32
Benjamin J. Raphael,1508717651.83
Christopher Krügel,1509121612.00
Sangjin Hong,1508969041.64
Gopalan Nadathur,1508829157.98
Alan L. Bundy,1509013220.31
Pushpak Bhattacharya,1509013758.25
Yi-Ping Hung,1509029347.16
Paul Francis,1509017285.15
Edward K. Wong,1508827764.80
Mehdi Kharrazi,1509030683.38
Sandra Siegert,1509033655.91
Aixia Jia,1509020033.58
Richard H. Lathrop,1508827814.95
Mai Zheng,1508873638.15
Song Jiang,1509003309.87
Y.N. Srikant,1509034667.59
Duane S. Boning,1508701046.84
Minyou Wu,1509034110.16
Baptiste Jeudy,1509033790.10
Alexei Lisitsa,1509016730.43
Bradley T. Vander Zanden,1508954361.21
Christophe Dessimoz,1509032222.90
Ardalan Amiri Sani,1508832478.49
Amjed Tahir,1509029209.91
Lenore Blum,1508966095.00
Pedro F. Felzenszwalb,1508954531.93
Ana Milanova,1508954638.85
Navneet Goyal,1509034721.99
Nir Lipovetzky,1509117450.99
Cláudia Antunes,1509028066.54
Mikhail Belkin,1508804744.73
Claudio E. Righetti,1509021465.72
Vincenzo Ambriola,1509026640.20
Julian Padget,1508875277.44
Shuqun Zhang,1508941429.41
John K. Tsotsos,1509014546.47
Xiao-Dan Zhu,1508928933.81
Bipin C. Desai,1509016805.55
Lydia E. Kavraki,1508828954.30
Sam Toueg,1508899053.11
Shohreh Kasaei,1509024487.70
Uwe R. Zimmer,1509021984.17
Annie S. Wu,1508954493.31
Nathan Intrator,1508865338.64
Saurabh Joshi 0001,1509014080.28
Jennifer Campbell,1508894126.17
Michael Kaisers,1509013070.12
Santosh Nagarakatte,1508834623.80
Xiaoming Liu 0002,1508954728.22
Elf Eldridge,1509028014.47
Ali Raza Butt,1509122104.04
Wenbo He,1509021632.68
Caitlin Kelleher,1508954477.26
Panayotis Mavromatis,1508830397.47
Sherah Kurnia,1509121662.98
Judith S. Olson,1508825762.05
Hans-Peter Seidel,1509115800.52
Lodewyk F. A. Wessels,1509030189.75
Farhad Kamangar,1508954716.74
Jens H. Weber,1509032183.66
Nathan Jacobs,1508954449.90
Karl-Rudolf Moll,1509044522.79
Gerhard W. Dueck,1509035511.51
Mark E. Dean,1508953896.22
Wyatt S. Newman,1509121608.38
Robert Glück,1509014281.30
Mats Per Erik Heimdahl,1508966541.98
Robert Beverly,1508923649.51
Dan Olteanu,1508879533.98
John Aycock,1509029245.33
Ian D. Reid 0001,1509029996.22
Giuseppe Ateniese,1508922035.74
Paolo Mancarella,1509033251.48
Jianwei Niu 0001,1508954506.74
Cristiano Giuffrida,1509018025.05
Nevil Brownlee,1509012879.88
John Power,1509031373.03
Jörn Diedrichsen,1509033832.08
Michael L. Best,1508700949.72
Robert Michael Young,1508830512.74
William A. Hoff,1508928660.10
Michael James Gratton,1509031803.67
Anita Wasilewska,1508940931.14
David K. Gifford,1509002691.68
Douglas S. Reeves,1508954420.20
Eddie Kohler,1508942597.72
Jih-Kwon Peir,1509003040.58
Sabine Süsstrunk,1508896347.84
Hubert E. Dunsmore,1509003651.81
Yoshitaka Ushiku,1509117314.52
Neil Arnason,1509025071.61
Greg Wadley,1509031754.49
Marvin Minsky,1509000719.64
Daniel F. Keefe,1508911443.35
Heiko Horst Hornung,1509024145.50
Cristina Silvano,1508875695.66
Mingzhou (Joe) Song,1509121744.43
Gordon D. Plotkin,1508860082.45
Raphaël Clifford,1509027105.77
Thambipillai Srikanthan,1509019171.52
Suzanne M. Shontz,1508966183.88
Ian J. Hayes,1509019314.91
Andreas Koch,1509080177.67
João Dias Pereira,1509020105.46
Jordan Pollack,1508931057.18
Ahmed M. Elgammal,1508834526.50
Joshua D. Guttman,1508936955.12
Yaacov Yesha,1508926361.77
Hongjie Chen,1509030028.52
Gari D. Clifford,1508954724.29
Geoff F. Kaufman,1508717023.26
Vivek Sarin,1508933431.34
Cindy X. Chen,1508934132.90
Gerardo Pelosi,1509025301.21
Simon L. Jones,1509027625.36
Sherenaz W. Al Haj Baddar,1509117353.81
Robert Muller,1508916599.24
Hannah Bast,1509013383.46
David R. Kaeli,1508804300.19
Julián Urbano,1509028950.92
Mohammad Alshraideh,1509030170.56
Shweta Jain,1508954551.52
Li Xiao,1508954635.74
S. V. N. Vishwanathan,1508875168.40
Andrej Bogdanov,1509029653.51
Brent Adams,1508954226.80
Muhammad Ali Babar,1509022078.52
Zhe Dang,1508966740.80
Harriet J. Fell,1508834381.74
Sivan Toledo,1509027771.80
Sanne Abeln,1509021468.64
Kristian Kersting,1509021769.37
Georg Carle,1509024109.99
M. Angela Sasse,1509027570.16
Benjamin J. Hescott,1508954700.08
Michael Katchabaw,1509027835.72
Yezhou Yang,1508954210.39
Mohamed Sarwat,1508922730.20
Ijaz Akhter,1509031786.50
Sam Tobin-Hochstadt,1508963455.82
Ron Cytron,1508925920.33
Peter Widmayer,1509020256.77
Reza Curtmola,1508999142.23
Angelo C. Morzenti,1509035429.31
Anna Lysyanskaya,1508954563.80
Ilia Polian,1509019550.71
Marc Olano,1508931811.59
Haim Schweitzer,1508954570.34
Tomasz P. Michalak,1509029166.70
Ponnurangam Kumaraguru,1509019211.47
Stephen Fickas,1508967288.20
Frederic T. Chong,1508954706.82
Joel Friedman,1508901877.19
Mikhail Lemeshko,1509020971.13
Junfei Liu,1509018075.96
Haidar M. Harmanani,1509025565.47
Paul R. Roper,1508919078.28
Alberto Negro,1509017689.19
Jochen Trumpf,1509025139.67
Anwitaman Datta,1509019226.81
Emanuele Viola,1508832894.96
Melanie Baljko,1509027211.84
Jong-Hyeok Lee,1509021767.09
Deepu Rajan,1509014019.29
Elias Koutsoupias,1509027455.75
Rohini K. Srihari,1508954726.18
Shuang Luan,1508911410.96
Surya P. N. Singh,1509024807.80
Guoliang Jin,1508966728.54
V. John Mathews,1508919989.76
Hüseyin Koçak,1509003053.19
Cliff C. Zou,1508936404.94
Sanjay Kumar Jha,1509014454.76
Christophe Gravier,1509029479.39
Khaled B. Shaban,1508875847.55
Greg Welch,1508928580.21
Lamiaa A. Elrefaei,1509034715.11
Henry Thompson,1508863761.62
Karan Singh,1508896619.96
Syin Chan,1509017022.20
Derek Ruths,1508880811.15
Andrew Grimshaw,1508954428.53
Adel Cherif,1509019164.09
Ivana Drobnjak,1509020821.60
Matthew Butler 0002,1508794195.74
Rogério de Lemos,1509022492.46
Ajit A. Diwan,1509030030.30
Stefano Ermon,1509001126.28
Gene Cooperman,1508800984.74
Kenneth F. Galloway,1509001934.01
Korin Richmond,1508864547.52
Dina Sokol,1508918008.49
Chengkai Li,1508872382.18
Thomas F. Fairgrieve,1509029450.28
Richard Chapman,1509121708.40
Johann A. Makowsky,1508860358.15
Justin Thaler,1508954710.64
Simon C. Moore,1509019734.30
Zhigang Zhu,1508968725.84
Richard Bonneau,1508801484.76
Steven Bedrick,1508929788.40
Jaap Gordijn,1509076743.73
Paul W. Goldberg,1509035456.15
Piotr Krysta,1509033563.97
Michael I. Schwartzbach,1509021431.69
Michael S. Ryoo,1508872165.24
Nicolas Guelfi,1508877534.60
Nevin Lianwen Zhang,1509030299.04
Hans Akkermans,1509013429.34
Vincenzo Caglioti,1509017661.44
Tomaso Aste,1509029885.34
Majid Khonji,1509029833.90
Ming Liu 0001,1509031464.34
Tien-Tsin Wong,1509021369.64
Joseph R. Cavallaro,1508804394.60
Kami Vaniea,1508862757.77
Junmo Kim,1509035877.93
Peter Høyer,1509026385.00
Claude Crépeau,1509020054.80
H. T. Kung,1508830262.71
Andrea C. Arpaci-Dusseau,1508690951.22
Jia-Huai You,1509023427.22
Tom Yeh,1509122109.51
Alessandro Vespignani,1508821868.26
Gennady Pekhimenko,1508863101.36
W. Brent Seales,1508934125.31
Erkki Luuk,1509026652.81
Yue Jia,1509035369.60
Oliver W. W. Yang,1509021382.75
Bor-Yuh Evan Chang,1508954632.31
Karen Livescu,1508954609.86
Yasuo Kuniyoshi,1509032785.59
Malcolm P. Atkinson,1509021154.15
Hsu-Chun Hsiao,1509034797.54
Rachel Blagojevic,1509033313.62
Deborah G. Tatar,1508954020.68
Alexander Herzog,1508954512.31
Alex Alves Freitas,1509117466.33
Thomas Huckle,1509033968.42
Juho Rousu,1509020017.50
H. Andrew Schwartz,1508822540.00
Karl Tuyls,1509019136.79
Ashutosh Bhatia,1509035414.47
Isabel F. Cruz,1508963557.42
Dave Cliff,1509026955.65
Roxana Girju,1508998699.28
K. Srinathan,1509033250.70
William M. Farmer,1509025091.51
Tom Ratcliff,1509080231.91
Matthew Doolan,1509032908.43
Siome Goldenstein,1509014290.83
Tom Lenaerts,1509117724.86
Francisco J. Valero Cuevas,1508691071.05
Sami Serhan,1509019866.91
Blase Ur,1508954338.38
David Albrecht,1509019759.28
Beverly Sanders,1509001340.93
Sudeept Mohan,1509025332.84
William Armitage,1508934278.63
Yashvardhan Sharma,1509013541.22
Jim Ji,1509019474.90
C. N. Campos,1509024158.70
Jean-Yves Moyen,1509033508.73
Steven H. Low,1508994295.84
Subramanian Ramamoorthy,1508867191.03
David Lie,1508865169.73
Terrance E. Boult,1508963639.99
Gerry Corrigan,1509018963.58
Guo-Jun Qi,1508938546.15
Christoph Eick,1508920285.66
Matt Huenerfauth,1508953841.73
Duminda Wijesekera,1508942557.06
Fow-Sen Choa,1508914471.76
Stavros Toumpis,1509035455.86
Sundar Balasubramaniam,1509013367.30
Zhouhui Lian,1509032583.61
António Manuel Ferreira Rito da Silva,1509029763.31
Aruna Balasubramanian,1508828677.28
Timothy N. Miller,1508938516.56
Bivas Mitra,1509021641.53
Ulrike Stege,1509025441.60
Leandros Tassiulas,1509003073.94
Lenwood S. Heath,1508954459.44
Carol J. Fung,1508954530.08
Wei Gao,1508998350.74
Sanjay Srivastava,1509080070.84
Arindam Banerjee,1508804717.52
Wu-chun Feng,1508966788.33
Soma Chaudhuri,1508874707.25
Les A. Piegl,1508954714.13
Vasilios A. Siris,1509013522.75
Amr Sabry,1508933567.49
Donna M. Rizzo,1508940995.75
Jeff Huang,1508923696.33
Yan Chen 0004,1508926383.97
Craig A. Shue,1509004787.30
Chengzheng Sun,1509019956.65
Ibrahim H. Al-Bahadly,1509032986.87
William F. Punch,1508954698.79
Randall Shumaker,1508954591.71
Aziz Mohaisen,1508954719.71
Aamena Alshamsi,1509013190.10
James T. Canning,1509003070.68
Anita Sarma,1508920008.49
Emmanouel A. Giakoumakis,1509032554.89
Seyed Ghassem Miremadi,1509017788.71
Siliang Tang,1509032670.74
Rita Orji,1509017515.17
Alexander Borgida,1508830870.20
Greg N. Frederickson,1508942106.72
Octav Chipara,1508954481.23
Davi Geiger,1508804369.18
Andrea S. LaPaugh,1508966710.25
Wen Zhao,1509016930.55
Marvin K. Nakayama,1508954672.83
Henrik Bærbak Christensen,1509024740.77
Anil Kumar Sao,1509017902.50
Kasper Green Larsen,1509030240.71
Steven Skiena,1508803794.39
Karl N. Levitt,1508966125.10
Yantian Hou,1508922603.56
Georgios Gousios,1509032614.21
Larry A. Finkelstein,1508829217.51
Sunil Arya,1509021417.40
Ugo Buy,1509001905.49
Samuel N. Kamin,1508924685.04
Andreas Krause 0001,1508860188.51
Iyad Katib,1509013606.41
Jeffrey Overbey,1508916712.92
Sudipta Chattopadhyay,1508953878.45
Nathan Linial,1509035779.96
Jaroslaw Zola,1508914867.60
Manuel Egele,1508919588.79
Delbert Willie,1509121818.69
Csaba J. Egyhazy,1508954468.94
Michael A. Rappa,1508921944.45
Michael W. Mislove,1508870671.02
James M. Stiles,1508954617.53
Richard O. Sinnott,1509021590.95
Fernando M. Gonçalves,1509117285.25
Martin Farach-Colton,1508828009.57
Vicki L. Hanson,1508877817.13
Giora Slutzki,1509004230.20
Kenichiro Tanaka,1508878322.15
Alan Borning,1509003988.74
Gaurav Sharma 0004,1509035715.44
Tianming Liu,1508921068.24
Uri C. Weiser,1508894022.88
Casey Kennington,1508925877.94
Nalini Venkatasubramanian,1508828739.51
Pierre Chavel,1509028970.48
Anna Lubiw,1508863653.29
Stephen M. Blackburn,1509031714.04
Bin Sheng,1509033747.35
Alberto Maria Segre,1508954500.37
Alberto Postiglione,1509017792.00
Joel David Hamkins,1508954458.52
Hema A. Murthy,1508872179.05
Rajiv Raman,1509024447.93
Yanjun Qi,1508919620.79
Chen-Ching Liu,1509005068.02
Masahiro Takatsuka,1509021254.68
Yuri Boykov,1509021889.61
Alina Oprea,1508833273.28
Gang Tan,1508828888.64
Andy Gill,1509121562.35
Guido Tack,1509029868.28
Stephen Cameron,1509023382.70
Susan A. Murphy,1508804154.22
Abolfazl S. Motahari,1509032636.47
Nedialko S. Nedialkov,1509032143.83
Tamma Bheemarjuna Reddy,1509021480.67
Peter Schröder,1508954391.66
Bohyung Han,1508878185.75
Theoharis Theoharis,1509013447.66
Jeff M. Phillips,1508823435.49
Eliane Martins,1509076464.28
Jérôme Feret,1508877500.88
Valentina A. M. Tamma,1509035613.70
Wonsook Lee,1509019606.79
Alain J. Martin,1508954548.58
Dik Lun Lee,1509077320.50
Ulrich Neumann,1509003180.92
Saul Greenberg,1509030505.99
Christopher A. Egert,1508931533.70
Matthias Scheutz,1508954686.53
David Kempe 0001,1508917467.27
Yang Yi,1508954646.08
Amelia G. Nobile,1509017881.30
Yvonne Dittrich,1509031788.31
Peter A. Dinda,1508954684.60
Guojie Luo,1509117500.88
Thomas A. DeFanti,1508924209.28
Scott Bateman,1509027232.67
Sriraam Natarajan,1508924159.79
Shengdong Zhao,1509117439.58
Claire Monteleoni,1508965939.14
Tien N. Nguyen,1508954355.56
Lisa Anthony,1509001834.81
Ndapandula Nakashole,1508936828.79
Lin Qiao,1509024548.16
Adams Wai-Kin Kong,1509029892.13
Guoping Wang,1509077196.71
Scott Jordan,1508831890.96
Bernhard Kainz,1508863085.36
Joke G. Blom,1509031747.42
Eric J. Pauwels,1509014101.78
Jan M. Allbeck,1508954437.54
Kapil Ahuja,1509076656.16
Subhash Suri,1508796503.95
Tim Menzies,1508943690.33
Michael E. Locasto,1509030180.60
Mary Lou Soffa,1508954656.07
Hongmin	Cai,1509030072.66
Thomas F. La Porta,1508804476.87
Yan-Bin Jia,1509001617.06
John N. Tsitsiklis,1508680633.20
Matteo Mio,1509035563.56
Franklin Bristow,1509029337.69
Bixio Rimoldi,1508901604.02
Andrew T. Campbell,1508917124.33
Thomas Lukasiewicz,1509080086.98
Hany Farid,1508954661.45
Gerhard Dueck,1509033282.18
Leo Joskowicz,1509035372.09
Kotagiri Ramamohanarao,1509024038.33
Carlos Ordonez,1508954642.20
Alain Darte,1509031401.88
Keith Soo,1509117479.10
Alejandro Martínez-Ríos,1509027627.60
Udantha Ranjith Abeyratne,1509020127.03
Lu Ruan,1508925892.87
Adrian Lowe,1509117420.27
Sharon Weiss,1508954594.29
Christoph Treude,1509017219.01
Marius Portmann,1509044929.35
Glenn H. Macewen,1509023244.50
Anthony Skjellum,1508954660.82
Jordi Perello Muntan,1509033739.24
Natalia Stakhanova,1509017684.59
Juan J. Navarro,1509020939.73
Yisong Chen,1509033601.02
Henry Hoffmann,1508928546.51
Anil Shukla,1509035734.37
Pablo G. Turjanski,1509034687.55
Koby Crammer,1508860077.03
Radu Stoleru,1508954448.60
James Bailey,1509034675.48
Victor J. Milenkovic,1508954622.39
Bernd Gärtner,1509026736.54
Brendan J. Frey,1508897357.55
Lee A. Hollaar,1508966532.78
Kevin Tomsovic,1509001895.27
Seung-Jun Kim,1508911566.60
Vikram S. Adve,1508701325.38
Ahmed Eldawy,1508966760.28
Larry Cheng,1508954511.10
Michael S. Branicky,1508954301.89
Jörg Peters,1508954454.43
Reynold J. Bailey,1509003734.30
Pradeep K. Murukannaiah,1508922158.14
Christopher Raphael,1508954713.96
Xiaojing Liao,1508954474.61
Michael Morgan,1509117505.65
Collin M. Stultz,1508965842.60
Silvia Santini,1509021598.01
Bradford Heap,1509033262.53
Michael A. Baltrush,1508954650.74
Weiyi Shang,1508873148.23
Rangachar Kasturi,1508954621.24
Harald Janovjak,1509032453.02
Jatindra Kumar Deka,1509026602.73
Pete Keleher,1508954555.41
Yingwei Luo,1509035565.96
Alan Cline,1508940990.55
Kristian J. Hammond,1508872312.10
Kwang In Kim,1508870607.96
Annette R. von Jouanne,1508954226.64
Berthold K. P. Horn,1508922189.27
Amal Ahmed,1508800697.00
