name,homepage
Andrew T. Campbell,http://www.cs.dartmouth.edu/~campbell/
Andrew T. Duchowski,http://andrewd.ces.clemson.edu/
Andrew Taylor , http://www.cse.unsw.edu.au/~andrewt/
Andrew Trotman , http://www.cs.otago.ac.nz/homepages/andrew/
Andrew Turpin , http://people.eng.unimelb.edu.au/aturpin/
Andrew W. Appel,https://www.cs.princeton.edu/~appel/
Andrew W. Lo,http://mitsloan.mit.edu/faculty-and-research/faculty-directory/detail/?id=41207
Andrew W. Moore 0001,http://www.cs.cmu.edu/~awm/
Andrew Warfield,http://www.cs.ubc.ca/~andy/
Andrian Marcus,http://www.utdallas.edu/~amarcus/
Andries van Dam,http://cs.brown.edu/~avd/
Andruid Kerne,https://engineering.tamu.edu/cse/people/akerne
Andrzej Filinski,http://www.diku.dk/~andrzej
Andrzej Janusz,http://www.google.com/search?q=Andrzej%20Janusz%20University%20of%20Warsaw&btnI
Andrzej Szalas,http://www.google.com/search?q=Andrzej%20Szalas%20University%20of%20Warsaw&btnI
Andrzej Tarlecki,http://www.mimuw.edu.pl/~tarlecki/cv.pdf
András Faragó,http://www.utdallas.edu/~farago/
André Nies , https://www.cs.auckland.ac.nz/~nies/
André Platzer,http://symbolaris.com/
Andréa W. Richa,http://www.public.asu.edu/~aricha/
Andy Cockburn , http://www.cosc.canterbury.ac.nz/andrew.cockburn/
Andy D. Pimentel,https://staff.science.uva.nl/a.d.pimentel/
Andy Gill,http://www.ittc.ku.edu/csdl/fpg/people/andygill/
Andy Gordon,https://www.inf.ed.ac.uk/people/staff/Andrew_Gordon.html
Andy Hopper,https://www.cl.cam.ac.uk/~ah12/
Andy King,https://www.cs.kent.ac.uk/people/staff/amk/
Andy Tanenbaum,http://www.cs.vu.nl/~ast/
Andy van Dam,http://cs.brown.edu/~avd/
Angela Demke Brown,http://www.cs.toronto.edu/~demke/
Angela Finlayson , https://my.cse.unsw.edu.au/staff/staff_details.php?ID=angf
Angela K. Demke,http://www.cs.toronto.edu/~demke/
Angelika Steger,http://www.as.inf.ethz.ch/people/prof/
Angelos D. Keromytis,http://www.cs.columbia.edu/~angelos/
Angelos Stavrou,https://cs.gmu.edu/~astavrou/
Angus Forbes,http://angusforbes.com/
Angus Graeme Forbes,http://angusforbes.com/
Ani Nahapetian,http://www.cs.ucla.edu/~ani/
Ani Nenkova,http://www.cis.upenn.edu/~nenkova/
Aniket Kate,https://www.cs.purdue.edu/homes/akate/
Aniket Kittur,https://www.hcii.cmu.edu/people/aniket-kittur
Aniket Mahanti , https://www.cs.auckland.ac.nz/~amahanti/
Anil Damle , http://web.stanford.edu/~damle/
Anil K. Jain,https://www.cse.msu.edu/~jain/
Anil Kumar Jain,https://www.cse.msu.edu/~jain/
Anil Kumar S. Vullikanti,https://www.bi.vt.edu/ndssl/people/Anil-Vullikanti
Anil Madhavapeddy,http://anil.recoil.org/
Anil N. Hirani,http://www.math.uiuc.edu/~hirani/
Anil Vullikanti,https://www.bi.vt.edu/ndssl/people/Anil-Vullikanti
Anind Dey,http://www.cs.cmu.edu/~anind/
Anind K. Dey,http://www.cs.cmu.edu/~anind/
Anindya De,http://www.mccormick.northwestern.edu/research-faculty/directory/profiles/de-anindya.html
Aniruddha S. Gokhale,http://www.dre.vanderbilt.edu/~gokhale/
Anish Arora,http://web.cse.ohio-state.edu/~anish/
Anita Sarma,http://eecs.oregonstate.edu/people/sarma-anita
Anita Wasilewska,http://www3.cs.stonybrook.edu/~anita/
Anjan Bose,https://vcea.wsu.edu/anjan-bose/
Ankit Singla,http://people.inf.ethz.ch/asingla/
Ankur Moitra,http://people.csail.mit.edu/moitra/
Ann A. Copestake,https://www.cl.cam.ac.uk/~aac10/
Ann Blandford,https://uclic.ucl.ac.uk/people/ann-blandford
Ann E. Blandford,https://uclic.ucl.ac.uk/people/ann-blandford
Ann E. Nicholson , http://monash.edu/research/explore/en/persons/ann-nicholson(c9c984f3-4125-45fb-8e7f-773fedcda8a4).html
Ann Nicholson , http://monash.edu/research/explore/en/persons/ann-nicholson(c9c984f3-4125-45fb-8e7f-773fedcda8a4).html
Anna Gál,https://www.cs.utexas.edu/~panni/
Anna K. Jordanous,https://www.cs.kent.ac.uk/people/staff/akj22/
Anna L. Cox,https://uclic.ucl.ac.uk/people/anna-cox
Anna Louise Cox,https://www.researchgate.net/profile/Anna_Cox
Anna Lubiw,https://cs.uwaterloo.ca/~alubiw/Site/Anna_Lubiw.html
Anna Lysyanskaya,https://cs.brown.edu/people/anna/
Anna R. Karlin,http://www.cs.washington.edu/people/faculty/karlin
Anna Zych,https://www.researchgate.net/profile/Anna_Zych3
Anne Benoit,http://graal.ens-lyon.fr/~abenoit/anne.benoit
Anne Bouillard,http://www.di.ens.fr/~bouillar/
Anne Brüggemann-Klein,http://www.professoren.tum.de/en/brueggemann-klein-anne/
Anne Condon,http://www.cs.ubc.ca/~condon/
Anne Haake,https://www.rit.edu/gccis/anne-haake
Anne Rogers,https://www.cs.uchicago.edu/directory/anne-rogers
Anne Roudaut,http://www.google.com/search?q=Anne%20Roudaut%20University%20of%20Bristol&btnI
Anne Villems , http://www.ut.ee/en/anne-villems
Annette R. von Jouanne,http://eecs.oregonstate.edu/people/von-jouanne-annette
Annette ten Teije,http://www.few.vu.nl/~annette/
Annie I. Antón,http://www.cc.gatech.edu/people/annie-anton
Annie Wu,http://www.cs.ucf.edu/~aswu/
Annika Hinze , http://www.cms.waikato.ac.nz/people/hinze
Annika Marie Hinze , http://www.cs.waikato.ac.nz/~hinze/
Anoop Cherian , https://cecs.anu.edu.au/people/anoop-cherian
Ansaf Salleb,http://www1.ccls.columbia.edu/~ansaf/
Ansaf Salleb-Aouissi,http://www1.ccls.columbia.edu/~ansaf/
Anselm Blumer,http://www.cs.tufts.edu/~ablumer/
Anselmo Lastra,http://cs.unc.edu/people/anselmo-lastra/
Anshul Gandhi,http://www3.cs.stonybrook.edu/~anshul/
Anshul Kundaje,https://med.stanford.edu/profiles/anshul-kundaje
Anshumali Shrivastava,https://www.cs.rice.edu/~as143/
Anthony Busson,http://www.google.com/search?q=Anthony%20Busson%20Ecole%20Normale%20Superieure%20de%20Lyon&btnI
Anthony D. Joseph,https://www.eecs.berkeley.edu/Faculty/Homepages/joseph.html
Anthony Finkelstein,http://www0.cs.ucl.ac.uk/staff/A.Finkelstein/
Anthony Hunter,http://www0.cs.ucl.ac.uk/staff/a.hunter/
Anthony Ian Wirth , http://people.eng.unimelb.edu.au/awirth/
Anthony J. Bonner,http://www.cs.toronto.edu/~bonner/
Anthony J. Field,http://www.imperial.ac.uk/people/t.field
Anthony J. Hornof,http://ix.cs.uoregon.edu/~hornof/
Anthony R. Dick , https://cs.adelaide.edu.au/~ard/
Anthony Skjellum,http://www.eng.auburn.edu/research/centers/auburn-cyber-research-center/faculty.html
Anthony Steed,http://wp.cs.ucl.ac.uk/anthonysteed/
Anthony Tang,http://hcitang.org/
Anthony V. Robins , http://www.cs.otago.ac.nz/staff/anthony.html
Anthony Wirth , http://www.cis.unimelb.edu.au/people/staff.php?person_ID=51117
Antoaneta Serguieva,http://www0.cs.ucl.ac.uk/people/A.Serguieva.html
Anton Eliëns,https://www.researchgate.net/profile/Anton_Eliens
Anton van den Hengel , https://cs.adelaide.edu.au/~hengel/
Antonella Di Lillo,http://www.brandeis.edu/facultyguide/person.html?emplid=4b4fcfe64c1c153c08a131c97077c1726072e6c9
Antonette Mendoza , http://www.msi.unimelb.edu.au/people/antonette-mendoza/
Antonia Zhai,http://www-users.cs.umn.edu/~zhai/
Antonija Mitrovic , http://www.cosc.canterbury.ac.nz/tanja.mitrovic/
Antonio Cortes Rossello,http://www.upc.edu/?set_language=en
Antonio Filieri,http://www.antonio.filieri.name/
Antonio González 0001,http://dblp.uni-trier.de/pers/g/Gonz=aacute=lez_0001:Antonio
Antonio Juan Hormigo,https://www.researchgate.net/profile/Antonio_Juan_Prieto_Jimenez
Antonio Tricoli , https://researchers.anu.edu.au/researchers/tricoli-a?term=antonio
Antony Hosking , https://cecs.anu.edu.au/people/tony-hosking
Antony L. Hosking,https://cs.anu.edu.au/people/tony-hosking
Anuj Dawar,http://www.cl.cam.ac.uk/~ad260/
Anup Basu,https://webdocs.cs.ualberta.ca/~anup/
Anup Rao,http://homes.cs.washington.edu/~anuprao/
Anupam Das,http://www.anupamdas.com/
Anupam Datta,http://www.andrew.cmu.edu/user/danupam/
Anupam Gupta,http://www.cs.cmu.edu/~anupamg/
Anupama Krishnan , http://www.cms.waikato.ac.nz/people/anupama
Anurag K. Srivastava,http://www.google.com/search?q=Anurag%20K.%20Srivastava%20Washington%20State%20University&btnI
Anxiao Andrew Jiang,http://faculty.cs.tamu.edu/ajiang/jiang.htm
Anxiao Jiang,http://faculty.cs.tamu.edu/ajiang/jiang.htm
Apostolos Gerasoulis,https://www.cs.rutgers.edu/~gerasoul/
Apu Kapadia,http://www.cs.indiana.edu/~kapadia/
Apurv Kumar , https://cecs.anu.edu.au/people/apurv-kumar
Arash Termehchy,http://eecs.oregonstate.edu/people/termehchy-arash
Aravind Srinivasan,https://www.cs.umd.edu/~srin/
Aravindan Vijayaraghavan,http://www.eecs.northwestern.edu/~aravindv
Arcot Sowmya , http://www.cse.unsw.edu.au/~sowmya/
Ardalan Amiri Sani,http://www.ics.uci.edu/~ardalan/
Arend Hintze,http://hintzelab.msu.edu/
Ari Juels,http://tech.cornell.edu/people/ari-juels
Ari Rappoport,http://www.cs.huji.ac.il/~arir/
Arie E. Kaufman,http://www3.cs.stonybrook.edu/~ari/
Ariel D. Procaccia,http://procaccia.info/
Ariel J. Feldman,https://arifeldman.com/
Ariel Liebman , http://monash.edu/research/explore/en/persons/ariel-liebman(e36117d1-95a6-4733-8d33-75c14c38ff87).html
Arijit Das,http://www.google.com/search?q=Arijit%20Das%20Naval%20Postgraduate%20School&btnI
Arindam Banerjee,http://umn.edu/home/baner029
Aristides A. G. Requicha,http://ee.usc.edu/faculty_staff/faculty_directory/requicha.htm
Arjen K. Lenstra,https://people.epfl.ch/arjen.lenstra
Arjun Guha,https://www.cics.umass.edu/~arjun
Armando Fox,http://www.cs.berkeley.edu/~fox
Armando Solar-Lezama,https://people.csail.mit.edu/asolar/
Armin Haller,https://cs.anu.edu.au/people/armin-haller
Arnab Nandi,https://cse.osu.edu/people/nandi.9
Arnaud Lefray,http://perso.ens-lyon.fr/arnaud.lefray/
Arnav Jhala , https://games.soe.ucsc.edu/arnav-jhala
Arndt Bode,https://www.lrr.in.tum.de/mitarbeiter/bode/
Arne Storjohann,https://cs.uwaterloo.ca/~astorjoh/
Arnon Avron,http://www.cs.tau.ac.il/~aa/
Arun Abraham Ross,http://www.cse.msu.edu/~rossarun/
Arun K. Sood,http://cs.gmu.edu/~asood/
Arun Natarajan,http://eecs.oregonstate.edu/people/natarajan-arun
Arun Ross,http://www.cse.msu.edu/~rossarun/
Arun Siddharth Konagurthu , http://www.csse.monash.edu.au/~karun/Site/Home.html
Arun Sood,http://cs.gmu.edu/~asood/
Arun Venkataramani,https://www.cics.umass.edu/~arun
Aruna Balasubramanian,https://www.cs.stonybrook.edu/people/faculty/ArunaBalasubramanian
Aruna Shekar , http://www.massey.ac.nz/massey/expertise/profile.cfm?stref=202330
Arunabha Sen,http://www.public.asu.edu/~halla/
Arunava Banerjee,https://www.cise.ufl.edu/~arunava/
Arvin Agah,http://people.ku.edu/~agah/
Arvind Gupta,https://en.wikipedia.org/wiki/Arvind_Gupta_(academic)
Arvind Krishnamurthy,http://www.cs.washington.edu/people/faculty/arvind
Arvind Narayanan,http://randomwalker.info/
Arvind,http://csg.csail.mit.edu/Users/arvind/
Arya Mazumdar,https://www.cics.umass.edu/person/mazumdar-arya
Asa Ben-Hur,http://www.cs.colostate.edu/~asa/
Asad I. Khan , http://monash.edu/research/explore/en/persons/asad-khan(6d7b2492-1569-4900-a8a4-630f84ce4fe7).html
Ashok K. Agrawala,https://www.cs.umd.edu/users/agrawala/
Ashok K. Goel,https://home.cc.gatech.edu/dil/3
Ashok Samal,http://cse.unl.edu/~samal/
Ashok Srinivasan,http://www.cs.fsu.edu/~asriniva/home/
Ashutosh Raina,https://www.soe.ucsc.edu/departments/computer-science/people/faculty
Ashutosh Saxena,http://www.cs.stanford.edu/people/asaxena/
Ashwin Machanavajjhala,https://users.cs.duke.edu/~ashwin/
Aslan Askarov,http://askarov.net/
Assaf J. Kfoury,http://www.cs.bu.edu/~kfoury/
Assaf Schuster,http://assaf.net.technion.ac.il/
Assefaw Hadish Gebremedhin,http://www.eecs.wsu.edu/~assefaw/
Asuman E. Ozdaglar,https://asu.mit.edu/
Atanas Rountev,http://web.cse.ohio-state.edu/~rountev/
Atif Ahmad , http://people.eng.unimelb.edu.au/atif/home.html
Atif M. Memon,https://www.cs.umd.edu/~atif/
Atif Memon,https://www.cs.umd.edu/~atif/
Atri Rudra,http://www.cse.buffalo.edu/faculty/atri/
Attila Yavuz,http://eecs.oregonstate.edu/people/yavuz-attila
Atul Prakash,http://web.eecs.umich.edu/~aprakash/
Audris Mockus,http://mockus.us/
August-Wilhelm Scheer,http://www.tum-ias.de/people/members/tum-august-wilhelm-scheer-visiting-professors.html
Augustin Chaintreau,http://www.cs.columbia.edu/~augustin/
Austen Rainer , https://www.cosc.canterbury.ac.nz/austen.rainer/
Austin Tate,http://www.aiai.ed.ac.uk/~bat/
Aveek Dutta,http://www.ittc.ku.edu/~aveekd/
Avelino J. Gonzalez,http://www.google.com/search?q=Avelino%20J.%20Gonzalez%20University%20of%20Central%20Florida&btnI
Avi Silberschatz,http://www.cs.yale.edu/~avi
Aviel D. Rubin,http://avirubin.com/
Aviral Shrivastava,http://www.public.asu.edu/~ashriva6/
Aviv Zohar,http://www.cs.huji.ac.il/~avivz/
Avrim Blum,http://www.cs.cmu.edu/~avrim/
Aws Albarghouthi,http://pages.cs.wisc.edu/~aws/
Azadeh Farzan,http://www.cs.toronto.edu/~azadeh/
Azer Bestavros,http://www.bu.edu/cs/azer-bestavros/
Aziz Mohaisen,http://www.cse.buffalo.edu/people/?u=mohaisen
B. Aditya Prakash,http://www.cs.vt.edu/~badityap/
B. David Saunders,https://www.eecis.udel.edu/~saunders/
B. Prabhakaran,http://www.utdallas.edu/~praba/
B. R. Badrinath,http://www.cs.rutgers.edu/~badri
Baba C. Vemuri,https://www.cise.ufl.edu/~vemuri/
Babak Falsafi,http://parsa.epfl.ch/~falsafi/
Badri Nath,http://www.cs.rutgers.edu/~badri/
Bahman Kalantari,http://www.cs.rutgers.edu/~kalantar/
Baishakhi Ray,http://rayb.info/
Bakh Khoussainov , https://www.cs.auckland.ac.nz/~bmk/
Bakhadyr Khoussainov , https://www.cs.auckland.ac.nz/~bmk/
Bala Kalyanasundaram,http://people.cs.georgetown.edu/~kalyan/
Bala Srinivasan , http://www.csse.monash.edu.au/~srini/
Balajee Vamanan,https://www.cs.uic.edu/~balajee
Balaji Prabhakar,http://web.stanford.edu/~balaji/
Balaji Raghavachari,https://www.utdallas.edu/~rbk/
Balakrishnan Prabhakaran,http://www.utdallas.edu/~praba/
Balasubramaniam Srinivasan , http://monash.edu/research/explore/en/persons/balasubramaniam-srinivasan(6a75b48c-6276-4090-90c9-0d784c16c78d).html
Bangti Jin,http://www0.cs.ucl.ac.uk/staff/B.Jin/
Baoxin Li,http://www.public.asu.edu/~bli24/
Barbara Cutler,http://www.cs.rpi.edu/~cutler/
Barbara Di Eugenio,https://www.cs.uic.edu/DiEugenio
Barbara Dunin-Keplicz,https://www.mimuw.edu.pl/~keplicz/
Barbara E. Engelhardt,https://www.cs.princeton.edu/~bee/
Barbara Engelhardt,https://www.cs.princeton.edu/~bee/
Barbara G. Ryder,http://people.cs.vt.edu/ryder/
Barbara J. Grosz,http://grosz.seas.harvard.edu/
Barbara Liskov,https://www.csail.mit.edu/user/971
Barbara M. Chapman,https://www.cs.stonybrook.edu/people/faculty/BarbaraChapman
Barbara Webb,http://homepages.inf.ed.ac.uk/bwebb/
Barna Saha,https://barnasaha.net/
Barnabás Póczos,http://www.cs.cmu.edu/~bapoczos/
Barry W. Boehm,http://csse.usc.edu/csse/about/people/faculties/BarryBoehm.html
Bart P. Knijnenburg,http://www.usabart.nl/
Bart Piet Knijnenburg,http://www.usabart.nl/
Bart Selman,http://www.cs.cornell.edu/selman/
Bartek Blaszczyszyn,https://www.di.ens.fr/BartekBlaszczyszyn.html.fr
Bartek Klin,http://www.mimuw.edu.pl/~klin/
Bartlomiej Blaszczyszyn,http://www.di.ens.fr/~blaszczy/
Barton P. Miller,http://pages.cs.wisc.edu/~bart/
Barzan Mozafari,http://web.eecs.umich.edu/~mozafari/
Bastiaan Kleijn , http://ecs.victoria.ac.nz/Main/BastiaanKleijn
Bastian Leibe,http://www.vision.rwth-aachen.de/persons/
Basura Fernando , http://users.cecs.anu.edu.au/~basura/
Beatriz Otero,https://www.researchgate.net/profile/Beatriz_Otero
Bechir Hamdaoui,http://eecs.oregonstate.edu/~hamdaoui
Behrooz A. Shirazi,https://www.linkedin.com/in/behroozshirazi
Behrooz Shirazi,https://www.linkedin.com/in/behroozshirazi
Bei Wang,http://www.sci.utah.edu/~beiwang
Beichuan Zhang,https://www.cs.arizona.edu/~bzhang/
Beki Grinter,http://www.cc.gatech.edu/~beki/Beki.html
Bella Bose,http://eecs.oregonstate.edu/people/bose-bella
Ben Bederson,http://www.cs.umd.edu/~bederson/
Ben Carterette,http://ir.cis.udel.edu/~carteret/
Ben Glocker,http://wp.doc.ic.ac.uk/bglocker/
Ben Hardekopf,http://www.cs.ucsb.edu/~benh/
Ben Langmead,http://www.cs.jhu.edu/~langmea/
Ben Lee,http://web.engr.oregonstate.edu/~benl/Ben_Lee/Welcome.html
Ben Liblit,http://pages.cs.wisc.edu/~liblit/
Ben Matthews , http://researchers.uq.edu.au/researcher/646
Ben Recht,http://www.eecs.berkeley.edu/~brecht/
Ben Reichardt,http://www-bcf.usc.edu/~breichar/
Ben Rubinstein , http://www.bipr.net/
Ben Shneiderman,https://www.cs.umd.edu/users/ben/
Ben Stephenson,http://www.ucalgary.ca/~bdstephe/
Ben Swift,https://cs.anu.edu.au/people/ben-swift
Ben W. Reichardt,http://www-bcf.usc.edu/~breichar/
Ben Y. Zhao,http://www.cs.ucsb.edu/~ravenben/
Benedikt Bollig,http://www.lsv.ens-cachan.fr/~bollig/
Benjamin A. Carterette,http://ir.cis.udel.edu/~carteret/
Benjamin Adam Raichel,https://scholar.google.com/citations?user=5rk8uWIAAAAJ
Benjamin B. Bederson,http://www.cs.umd.edu/~bederson/
Benjamin Belzer,http://www.google.com/search?q=Benjamin%20Belzer%20Washington%20State%20University&btnI
Benjamin C. Pierce,http://www.cis.upenn.edu/~bcpierce/
Benjamin David Van Durme,http://www.cs.jhu.edu/~vandurme/
Benjamin Goldberg,http://cs.nyu.edu/goldberg/
Benjamin J. Blalock,http://www.google.com/search?q=Benjamin%20J.%20Blalock%20University%20of%20Tennessee&btnI
Benjamin J. Hescott,http://www.cs.tufts.edu/~hescott/
Benjamin J. Raphael,http://compbio.cs.brown.edu/
Benjamin Kuipers,http://web.eecs.umich.edu/~kuipers/
Benjamin Lok,http://www.lokben.com/
Benjamin M. Glocker,http://www.imperial.ac.uk/people/b.glocker
Benjamin M. Marlin,http://openscholar.cs.umass.edu/marlin/
Benjamin Marlin,http://openscholar.cs.umass.edu/marlin/
Benjamin Raichel,http://www.utdallas.edu/~bar150630/
Benjamin Recht,http://www.eecs.berkeley.edu/~brecht/
Benjamin Rossman,http://research.nii.ac.jp/~rossman/
Benjamin Swift , https://cecs.anu.edu.au/people/ben-swift
Benjamin Van Durme,http://www.cs.jhu.edu/~vandurme/
Benjamin Watson,https://www.csc.ncsu.edu/people/bwatson
Bennett A. Landman,http://engineering.vanderbilt.edu/bio/bennett-landman
Benny Chor,http://www.tau.ac.il/~bchor/
Benny Kimelfeld,http://www.cs.technion.ac.il/people/bennyk/
Benoit M. Dawant,http://engineering.vanderbilt.edu/bio/benoit-dawant
Benoît Libert,http://perso.ens-lyon.fr/benoit.libert/
Bernard Chazelle,https://www.cs.princeton.edu/~chazelle/
Bernard M. E. Moret,https://people.epfl.ch/bernard.moret
Bernard Marie Chazelle,https://www.cs.princeton.edu/~chazelle/
Bernard Steenis,http://wwwen.uni.lu/recherche/fstc/computer_science_and_communications_research_unit/members/bernard_steenis
Bernard Wong,https://cs.uwaterloo.ca/~bernard/
Bernardo Cuenca Grau,http://www.cs.ox.ac.uk/people/bernardo.cuencagrau/
Bernd Bruegge,https://wwwbruegge.informatik.tu-muenchen.de/lehrstuhl_1/people/52-professor
Bernd Brügge,https://wwwbruegge.informatik.tu-muenchen.de/lehrstuhl_1/people/52-professor
Bernd Gärtner,http://people.inf.ethz.ch/gaertner/
Bernd Hamann,http://graphics.cs.ucdavis.edu/~hamann/
Bernd Meyer , http://monash.edu/research/explore/en/persons/bernd-meyer(72182851-6483-476a-936e-28b27431eead).html
Bernd Sturmfels,https://math.berkeley.edu/~bernd/
Bernhard Haeupler,http://www.cs.cmu.edu/~haeupler/
Bernhard Hengst , http://www.cse.unsw.com/~bernhardh/
Bernhard Kainz,http://www.imperial.ac.uk/people/b.kainz
Bernhard Pfahringer , http://www.cs.waikato.ac.nz/~bernhard/
Bernhard Rumpe,http://www.se-rwth.de/~rumpe/
Bernhard Scholz , http://web.it.usyd.edu.au/~scholz/
Bert C. Huang,http://berthuang.com/
Bert Huang,http://berthuang.com/
Berthe Y. Choueiry,http://cse.unl.edu/~choueiry/
Berthold K. P. Horn,http://people.csail.mit.edu/bkph/
Berthold Klaus Paul Horn,https://de.wikipedia.org/wiki/Berthold_Horn
Beryl Plimmer , https://www.cs.auckland.ac.nz/people/b-plimmer
Berç Rustem,http://www.doc.ic.ac.uk/~br/
Beth A. Plale,http://www.cs.indiana.edu/~plale/
Beth Plale,http://www.cs.indiana.edu/~plale/
Betsy James DiSalvo,http://betsydisalvo.com/
Bettina Kemme,http://www.cs.mcgill.ca/~kemme/
Betty H. C. Cheng,http://www.cse.msu.edu/~chengb/
Beverly A. Sanders,https://www.cise.ufl.edu/people/faculty/sanders
Beverly Sanders,https://www.cise.ufl.edu/people/faculty/sanders
Bhagirath Narahari,https://www.seas.gwu.edu/~narahari/
Bharat Jayaraman,https://www.cse.buffalo.edu/faculty/bharat/
Bharat K. Bhargava,https://www.cs.purdue.edu/people/bb
Bharat L. Bhuva,http://engineering.vanderbilt.edu/bio/bharat-bhuva
Bhaskar DasGupta,https://www.cs.uic.edu/~dasgupta
Bhaskar Krishnamachari,http://ceng.usc.edu/~bkrishna/
Bhavani M. Thuraisingham,http://www.utdallas.edu/~bhavani.thuraisingham/
Bhiksha Raj,http://www.cs.cmu.edu/~bhiksha/
Bhiksha Ramakrishnan,http://www.google.com/search?q=Bhiksha%20Ramakrishnan%20Carnegie%20Mellon%20University&btnI
Bhubaneswar Mishra,https://cs.nyu.edu/mishra/
Bhujanga Chakrabarti , http://www.google.com/search?q=Bhujanga%20Chakrabarti%20Victoria%20University%20of%20Wellington&btnI
Bhuvan Urgaonkar,http://www.cse.psu.edu/~buu1/
Bianca Schroeder,http://www.cs.toronto.edu/~bianca/
Bianca Schröder,http://www.cs.toronto.edu/~bianca/
Bilal Khan,http://www.google.com/search?q=Bilal%20Khan%20CUNY&btnI
Bilge Mutlu,http://pages.cs.wisc.edu/~bilge/
Bill Aiello,https://www.cs.ubc.ca/people/bill-aiello
Bill Barrett,http://www.google.com/search?q=Bill%20Barrett%20Brigham%20Young%20University&btnI
Bill Gropp,http://wgropp.cs.illinois.edu/
